UpOctUL,UpOctDL,ConnMean,AttOutExecInterXn,SuccOutInterXn,ULMeanNL,MaxTxPower,TransRateMean,RSRP,RSRQ,Label
3287.83,49166,12,156,30,-93,223,219,-93,-13,4
49252.7,395380,11,158,155,-114,198,232,-91,-13,0
24649.7,196001,13,199,190,-119,328,264,-87,-12,2
10252.3,81611.6,9,144,143,-130,254,275,-88,-12,0
56816.8,456452,12,156,154,-113,249,231,-92,-13,0
56884.8,448834,11,159,146,-121,159,170,-104,-15,1
1561.32,23517,11,163,22,-102,237,197,-101,-14,4
7397.65,111210,8,119,40,-97,226,223,-97,-14,4
12216.4,99048,10,156,142,-124,171,200,-100,-14,1
12408.5,99058.4,14,219,214,-118,339,243,-92,-13,2
78354.5,624281,14,207,193,-106,326,214,-95,-13,2
29318,438419,11,160,19,-97,237,233,-96,-13,4
52695.8,429494,11,177,161,-113,331,270,-90,-12,2
40558.6,325613,8,122,115,-120,159,154,-109,-15,1
46957.9,374949,10,155,141,-89,345,193,-101,-14,3
9105.57,137222,12,164,77,-85,225,173,-103,-14,4
10253.9,81094.7,12,195,177,-115,229,255,-90,-13,0
13442.3,107507,11,155,145,-145,225,262,-91,-13,0
58221.5,463934,11,179,177,-144,313,244,-88,-12,2
48019.4,379917,16,232,220,-112,343,260,-89,-12,3
12075.7,178947,11,179,62,-88,226,213,-95,-13,4
13911.8,209693,8,114,0,-91,240,225,-92,-13,4
12110.1,97963.9,8,121,115,-108,140,189,-99,-14,1
2835.49,42107.4,9,133,26,-92,250,221,-92,-13,4
21470.8,170965,7,102,101,-137,175,185,-102,-14,1
10807.8,85221,9,131,125,-117,160,183,-100,-14,1
4488.27,36222.9,16,269,252,-108,331,263,-88,-12,2
42437.4,344544,12,175,168,-88,324,167,-101,-14,3
9359.11,75965.6,11,149,139,-110,213,193,-102,-14,0
16321,129005,16,245,233,-119,306,235,-94,-13,2
16223.8,127050,12,189,177,-134,251,195,-99,-14,0
31601.5,252225,14,224,207,-138,312,232,-93,-13,2
14013.6,114125,9,116,114,-123,234,191,-100,-14,0
2575.6,21003.3,9,135,129,-112,144,125,-113,-16,1
32043.3,257978,10,137,136,-110,134,201,-98,-13,1
62790.3,497074,14,194,176,-89,351,263,-89,-12,3
1336.63,20094.4,9,124,32,-101,264,252,-90,-13,4
32631.9,263100,11,159,152,-89,351,281,-86,-12,3
16088.9,126109,9,140,127,-138,254,235,-94,-13,0
9193.1,73358.5,8,127,116,-135,167,172,-102,-14,1
78310.6,630973,15,235,216,-89,341,254,-89,-12,3
21159.3,166912,7,104,95,-126,152,126,-111,-15,1
21995.7,178889,13,200,193,-97,338,237,-91,-13,3
35590,279210,7,94,88,-115,259,234,-93,-13,0
3094.2,24338.5,12,206,196,-131,246,219,-93,-13,0
30953.3,249511,6,89,84,-125,141,236,-92,-13,1
1460.38,21972.8,10,151,9,-95,217,201,-102,-14,4
26013,209242,8,109,102,-133,239,225,-94,-13,0
21306.5,318063,11,163,22,-98,228,167,-104,-15,4
20100.1,302318,9,150,12,-88,257,199,-99,-14,4
84698.6,683960,15,226,220,-87,340,244,-89,-13,3
8046.11,64393.4,14,222,211,-123,229,194,-101,-14,0
14057.4,112819,10,155,146,-106,224,253,-91,-13,0
67632.5,540216,14,217,212,-88,341,241,-90,-13,3
15717.1,129305,9,121,116,-125,151,208,-98,-14,1
10881.6,87438.7,10,156,146,-120,148,224,-94,-13,1
2903.96,23401.3,11,147,144,-86,352,250,-89,-12,3
16704.4,133084,10,152,143,-125,148,197,-100,-14,1
33624.8,499410,14,196,19,-87,237,212,-97,-14,4
12680.7,190667,10,155,27,-102,265,234,-93,-13,4
18997.8,151243,10,151,142,-115,331,217,-95,-13,2
13288.1,107523,11,157,151,-138,219,219,-95,-13,0
48869.2,394003,12,178,168,-130,327,241,-91,-13,2
7689.06,115527,11,188,59,-86,261,231,-93,-13,4
34080.1,275682,10,159,156,-108,281,248,-93,-13,0
52921.7,422297,9,132,122,-120,240,171,-105,-15,0
11383.7,90907.9,13,199,183,-91,303,226,-94,-13,3
33769.8,502095,11,168,6,-100,245,202,-98,-14,4
18014.1,271558,12,176,14,-92,223,204,-99,-14,4
63655.8,509258,13,191,187,-94,303,206,-96,-13,3
14272.1,116258,10,156,153,-108,332,274,-87,-12,2
53621.9,436690,11,159,154,-90,326,268,-87,-12,3
33506.9,266690,10,138,127,-127,235,263,-90,-13,0
30068.4,243468,11,163,161,-98,346,280,-88,-12,3
29534.3,237966,8,117,109,-107,164,217,-98,-14,1
3180.53,25512,6,88,82,-119,176,206,-96,-13,1
92436.4,745942,15,240,232,-84,345,241,-92,-13,3
10463,83065.9,12,201,189,-82,344,219,-95,-13,3
28646.9,435876,11,171,82,-87,229,223,-95,-13,4
37486.8,305259,9,145,131,-112,245,256,-90,-13,0
13856.9,109153,12,168,158,-125,261,223,-95,-13,0
31009.1,250191,11,169,157,-89,326,257,-89,-12,3
46478.9,379553,11,165,163,-89,355,261,-88,-12,3
32380,484203,13,179,66,-99,229,219,-97,-13,4
8551.24,127236,12,172,16,-92,229,211,-98,-13,4
22722,341658,8,114,31,-98,233,161,-103,-14,4
83048.7,673371,16,244,234,-123,331,260,-91,-12,2
32718.6,495533,12,167,29,-103,259,226,-95,-13,4
37114.5,298634,12,164,152,-111,331,241,-89,-12,2
18927.1,151660,13,201,198,-91,302,267,-88,-13,3
3608.45,29668.4,13,201,194,-93,333,265,-87,-12,3
38211.8,304796,12,159,149,-109,349,237,-89,-12,2
15429.5,122013,12,174,162,-115,197,210,-97,-14,0
10928.9,89272.3,8,125,120,-111,218,194,-97,-13,0
14746.9,117983,10,149,144,-110,226,221,-94,-13,0
6676.72,102105,11,173,64,-89,237,230,-94,-13,4
12737,101993,15,212,205,-111,248,220,-93,-13,0
72205.1,578195,13,209,195,-98,325,258,-89,-12,3
61167.1,489394,14,209,197,-112,334,276,-86,-12,2
41433.6,326869,11,148,146,-137,356,217,-95,-13,2
32059.8,482887,11,163,65,-100,239,201,-99,-14,4
17178.3,135611,15,218,208,-132,324,221,-94,-13,2
12645,102019,9,130,123,-130,162,159,-107,-15,1
17089.9,136809,15,236,233,-143,315,238,-92,-13,2
19658.1,154354,7,113,103,-117,208,149,-108,-15,0
10872.3,87075.4,8,123,119,-110,155,150,-108,-15,1
3954.75,59466.8,9,137,44,-93,237,234,-91,-13,4
10751.9,85352.3,9,124,121,-129,149,204,-97,-14,1
24436.5,198236,11,171,160,-89,347,238,-89,-12,3
22882.1,181473,9,126,122,-114,130,207,-99,-14,1
14493,217543,10,155,12,-94,248,240,-91,-12,4
24043.9,192203,9,127,119,-122,145,175,-104,-14,1
8974.26,72560.8,11,157,145,-109,345,254,-87,-12,2
18969.7,286244,11,138,7,-95,218,231,-91,-13,4
42370.8,339771,9,134,121,-126,219,190,-102,-14,0
7589.6,61185.3,7,97,95,-120,155,239,-94,-13,1
24278.2,191543,11,149,145,-144,286,227,-94,-13,0
15254,122273,16,249,249,-136,354,231,-94,-13,2
39446.7,315277,14,217,214,-92,357,264,-92,-13,3
12038,98197.9,12,183,172,-114,269,189,-100,-14,0
16056.7,127410,9,124,121,-110,162,191,-100,-14,1
41208.4,329674,8,116,108,-105,267,246,-91,-13,0
46369.8,376236,14,220,203,-133,343,258,-92,-12,2
2748.53,40959,9,123,14,-97,231,198,-100,-14,4
29869.6,239131,9,121,110,-111,256,246,-89,-12,0
5022.19,75217.4,13,181,15,-84,267,234,-91,-13,4
6377.34,95668.4,15,205,65,-88,245,224,-96,-13,4
7729.04,62500.3,13,177,169,-145,325,263,-89,-12,2
65734.9,528962,15,232,227,-124,324,265,-88,-12,2
46809,383781,9,130,122,-117,244,211,-96,-14,0
29069.8,236224,14,204,188,-104,311,255,-90,-12,2
20220.4,161173,15,214,202,-89,333,262,-91,-13,3
5269.86,79760.5,13,217,69,-99,245,195,-99,-14,4
1751.59,25967.8,12,182,30,-100,231,200,-100,-14,4
31440.3,245111,6,87,85,-114,141,146,-109,-15,1
78794.8,631216,18,249,230,-87,348,262,-87,-12,3
2914.78,23642.5,10,144,136,-115,175,169,-102,-14,1
9862.91,77932.5,12,204,192,-90,335,240,-91,-13,3
5064.1,74706.7,8,112,17,-98,264,184,-98,-14,4
5484.57,44521.4,10,157,157,-111,239,199,-100,-14,0
37951.9,301672,14,219,210,-134,325,253,-94,-13,2
3580.34,53555.4,12,172,44,-96,233,169,-104,-14,4
10075.9,79872.6,12,185,183,-91,343,269,-88,-12,3
13349.6,198617,9,131,49,-90,233,249,-90,-13,4
42841.8,344657,12,176,162,-135,326,249,-91,-13,2
55285,438565,9,146,136,-120,252,241,-93,-13,0
3669.98,28994.8,12,173,171,-108,263,240,-91,-13,0
22026.6,332500,12,196,41,-89,250,222,-94,-13,4
9817.2,147643,8,103,49,-86,224,201,-99,-14,4
6215.07,48996.1,10,137,128,-89,318,284,-87,-12,3
28544.4,225384,11,164,156,-124,329,248,-91,-13,2
2894.34,22698.2,10,144,141,-127,179,201,-98,-14,1
9438.6,142705,11,162,8,-98,257,200,-98,-14,4
12386,98294,9,133,122,-124,140,197,-100,-14,1
56055.6,446845,13,183,174,-112,237,210,-96,-13,0
30625.7,246315,9,127,123,-122,251,246,-93,-13,0
9861.62,78302.1,11,174,172,-125,259,198,-99,-14,0
12856.1,193124,12,182,89,-91,248,235,-94,-13,4
54269.4,438302,14,201,197,-112,233,187,-102,-14,0
84925.2,692280,15,201,200,-93,332,209,-97,-13,3
29022.2,234160,7,117,113,-111,237,244,-90,-13,0
59477.7,486704,12,186,180,-90,352,260,-87,-12,3
1438.71,21635.8,8,118,13,-90,249,249,-90,-13,4
74654.5,588085,13,204,189,-90,313,248,-87,-12,3
5113.72,77162,13,212,67,-97,225,217,-95,-13,4
4718.47,37537.2,8,119,108,-133,180,186,-100,-14,1
10454.1,84111,12,182,172,-88,338,264,-88,-12,3
80408.9,646368,14,201,194,-90,346,240,-91,-13,3
7121.38,108627,10,148,66,-93,250,248,-91,-13,4
50418.9,397608,13,206,201,-102,334,255,-87,-12,3
30487.5,460619,12,190,52,-93,238,190,-101,-14,4
5108.88,76683.3,11,147,63,-94,229,220,-96,-13,4
28977.5,233937,8,123,121,-112,149,164,-106,-15,1
15982.8,128010,11,170,160,-114,310,228,-95,-13,2
6499.23,51340.9,8,135,124,-112,140,109,-114,-16,1
51843.2,413308,13,188,187,-116,244,196,-100,-14,0
42488.6,340064,9,136,125,-139,157,97,-118,-16,1
54640.3,438208,14,196,181,-118,317,239,-91,-13,2
64945,514775,14,190,179,-93,341,262,-89,-12,3
21260.7,169755,5,68,65,-112,156,192,-98,-14,1
41215.1,328506,7,96,96,-127,122,217,-98,-14,1
17287.8,262195,14,196,65,-98,233,259,-90,-12,4
1426.04,11597.5,5,79,73,-129,152,186,-101,-14,1
83703.8,676774,16,235,215,-116,259,232,-94,-13,0
21916.5,173937,16,268,243,-107,317,212,-94,-13,2
43169.5,345645,8,121,121,-121,117,201,-100,-14,1
22407.7,181439,8,121,112,-120,235,217,-97,-13,0
41208.6,327570,12,167,153,-96,359,224,-92,-13,3
51078,408951,10,166,156,-116,157,201,-98,-14,1
12858.3,104161,9,135,134,-110,275,222,-95,-13,0
31249.8,251300,10,138,136,-110,258,216,-94,-13,0
70439.9,553818,12,189,174,-93,321,219,-96,-14,3
2887.22,23116,10,139,130,-92,362,273,-86,-12,3
30673.6,243807,7,107,99,-112,166,200,-100,-14,1
23160.1,186263,10,147,132,-116,249,159,-105,-15,0
19764.9,159891,12,181,171,-111,253,207,-95,-13,0
3173.68,25521,6,101,91,-115,173,241,-95,-13,1
8882.77,71086.2,8,121,115,-138,150,226,-94,-13,1
19931.2,159714,11,185,170,-109,309,262,-88,-12,2
15484.6,123335,7,103,102,-134,153,249,-94,-13,1
26444.3,210419,16,218,217,-89,332,264,-89,-12,3
42401.6,334520,14,189,185,-91,335,249,-89,-12,3
81708.1,642449,16,238,216,-108,322,253,-91,-13,2
13741,207375,9,146,24,-90,254,230,-96,-13,4
64219.3,510106,12,169,167,-91,330,225,-93,-13,3
47208.9,372471,14,212,195,-114,214,205,-98,-13,0
43979.4,358537,13,198,184,-130,330,260,-90,-13,2
15641.3,127395,11,173,167,-109,253,191,-99,-14,0
3622.04,54344.7,9,145,12,-90,249,230,-97,-13,4
22514.8,183678,8,116,111,-126,168,167,-106,-14,1
3378.77,50785.8,11,182,58,-89,264,201,-99,-14,4
40198.2,324431,10,137,127,-94,346,248,-90,-12,3
21550.5,169790,10,146,132,-108,244,197,-98,-13,0
74574,611206,13,218,198,-105,314,232,-93,-13,2
4084.85,32872,7,107,106,-111,169,235,-93,-13,1
70143.9,562707,13,194,190,-127,328,249,-90,-13,2
40647.4,326787,11,155,151,-114,338,249,-91,-13,2
17933.4,143426,10,148,142,-117,334,265,-87,-12,2
60302.3,482148,10,168,154,-94,345,265,-89,-12,3
20448.7,164982,7,100,91,-112,179,232,-94,-13,1
19349.7,154644,11,167,151,-113,128,147,-108,-15,1
32594,264833,7,110,106,-107,175,197,-97,-14,1
37156.1,295802,8,119,108,-116,132,150,-107,-15,1
46294.3,372685,11,160,154,-104,328,250,-91,-13,3
12988.2,195273,11,160,72,-86,244,187,-100,-14,4
24543.9,196138,10,163,162,-106,158,172,-102,-14,1
15326,121718,14,196,185,-89,340,252,-90,-13,3
16433.6,130286,9,116,107,-123,142,176,-102,-14,1
5788.15,46921.8,11,182,178,-108,211,131,-111,-15,0
11481.2,172683,13,193,63,-87,236,237,-95,-13,4
1843.81,27512.4,12,197,98,-102,260,176,-103,-15,4
33264,264507,8,117,110,-127,169,179,-103,-14,1
43431,350162,10,150,136,-87,336,270,-87,-12,3
30991.2,252261,13,188,176,-95,334,252,-89,-12,3
35922.4,543651,13,167,7,-101,243,225,-95,-13,4
14962.3,118905,10,137,128,-126,300,259,-89,-12,2
45980.8,368831,10,153,138,-89,322,249,-91,-12,3
27470.7,214541,11,163,151,-110,315,226,-95,-13,2
5426.88,80844.6,7,97,15,-87,232,214,-100,-14,4
45216.2,367998,15,232,221,-90,328,242,-91,-13,3
27982.3,229079,13,173,164,-91,350,274,-89,-12,3
9000.97,73016,8,122,118,-113,140,216,-96,-14,1
14976.6,225704,9,137,22,-90,232,208,-97,-13,4
42147,340722,10,148,145,-89,327,241,-94,-13,3
38295.4,306763,12,181,171,-107,241,205,-97,-13,0
11246.5,169230,12,177,60,-95,239,225,-96,-13,4
23010.6,183025,17,269,258,-91,333,226,-93,-13,3
36741.3,293651,12,163,149,-104,333,238,-92,-13,3
68870.9,551123,16,237,215,-124,319,230,-92,-13,2
42033.5,337565,12,184,175,-124,249,256,-93,-13,0
31723.3,253356,14,215,205,-89,328,248,-88,-12,3
11005.5,89620.1,8,109,100,-127,227,235,-92,-13,0
4677.81,69833.4,8,125,39,-97,221,206,-98,-14,4
13345.2,109800,11,163,158,-104,338,258,-88,-12,3
50157.3,401647,12,169,167,-96,353,269,-89,-12,3
30314.8,246392,11,163,162,-115,246,230,-94,-13,0
50122.8,397809,10,131,118,-94,350,264,-88,-12,3
8507.33,128891,10,154,74,-90,250,217,-95,-13,4
61509.7,480689,12,188,175,-92,340,267,-88,-12,3
4468.07,67586.1,10,162,64,-87,217,181,-98,-14,4
14052.3,113478,10,151,148,-109,174,207,-98,-14,1
26768.6,211857,12,175,166,-116,338,229,-92,-13,2
1309.71,19673.7,9,141,9,-93,253,230,-92,-13,4
3315.68,50336.2,12,183,49,-93,259,233,-93,-13,4
82619.2,664811,15,223,201,-129,323,231,-92,-13,2
30386.4,454341,13,200,92,-90,252,223,-94,-13,4
7679.31,113961,12,175,68,-98,228,202,-98,-14,4
75850.3,599423,14,208,207,-89,324,238,-94,-13,3
37788.7,310573,8,119,116,-110,142,227,-95,-13,1
3540,28480.6,11,156,154,-113,221,233,-92,-13,0
32594.2,258714,10,152,145,-115,341,289,-87,-12,2
6222.36,49958.2,11,175,173,-112,338,270,-88,-12,2
8544.11,68780,7,115,104,-114,225,249,-91,-13,0
4073.86,32598.3,14,211,206,-118,315,272,-87,-12,2
36417.2,288143,13,184,168,-111,341,280,-87,-12,2
45187.1,358658,17,253,233,-87,308,235,-92,-13,3
65019.7,519755,11,174,161,-132,229,225,-96,-13,0
43863.4,352741,11,170,160,-139,244,216,-94,-13,0
11248.8,88946.2,7,97,91,-129,142,179,-103,-15,1
18229.3,147323,11,176,165,-118,269,220,-94,-13,0
10055.6,79334.9,9,135,135,-90,331,236,-95,-13,3
20222.3,305566,10,142,60,-98,227,172,-103,-14,4
58776.3,473957,14,199,182,-85,342,224,-96,-13,3
2001.43,16034.7,7,114,112,-109,235,195,-101,-14,0
47852.2,383863,12,173,166,-88,342,221,-96,-14,3
72802.9,579353,13,183,175,-124,253,178,-102,-14,0
35924.5,282031,11,154,147,-113,338,245,-89,-12,2
8987.7,72224.8,12,177,162,-88,318,265,-86,-12,3
7495.07,60076.8,13,171,155,-93,343,283,-87,-12,3
5666.4,45647.2,11,167,160,-120,233,256,-90,-12,0
11579.8,93366.5,13,194,191,-87,331,245,-92,-13,3
84697.2,689608,14,214,211,-86,327,230,-91,-13,3
74809.4,602360,13,197,185,-91,349,255,-88,-13,3
1095.94,16464.2,8,108,51,-93,252,208,-98,-14,4
28562.5,224100,10,158,147,-118,342,235,-91,-13,2
31588.3,477862,12,177,51,-99,222,211,-99,-14,4
14390.3,117423,17,281,259,-126,336,260,-91,-13,2
56166.3,447701,13,182,165,-125,339,254,-91,-13,2
34429.1,273617,9,132,125,-106,237,243,-90,-13,0
56207,446891,11,160,147,-117,231,166,-105,-15,0
16681.2,131425,10,146,145,-90,325,231,-91,-12,3
22345.2,178894,15,227,216,-112,327,257,-89,-12,3
13240.5,105065,9,143,139,-131,133,144,-109,-15,1
47284.5,375559,11,183,174,-124,336,217,-95,-13,2
27452,219795,16,243,220,-112,346,252,-89,-12,2
26068.7,204750,7,112,103,-119,124,229,-93,-13,1
19943.7,158283,13,197,192,-89,353,272,-88,-12,3
38990.9,308807,10,142,131,-117,185,208,-95,-13,1
16266.5,133672,9,125,121,-143,251,269,-89,-12,0
14321.1,114243,9,142,133,-115,244,227,-89,-12,0
12953,103979,15,237,227,-86,328,239,-91,-13,3
20696.5,163552,6,96,92,-143,169,95,-117,-16,1
34206.9,512832,15,248,40,-96,222,196,-99,-14,4
62258.7,493121,10,145,135,-116,324,234,-90,-12,3
3609.36,29102.6,6,90,87,-117,141,140,-110,-15,1
39336,321724,11,152,142,-111,269,218,-97,-14,0
59137.6,475760,11,164,159,-90,298,222,-95,-13,3
3960.28,31714.2,7,111,106,-118,174,218,-94,-13,1
2830.87,22369.8,10,171,154,-114,215,194,-100,-14,0
9701.7,77160.3,12,196,190,-105,330,230,-93,-13,3
1594.48,23650.3,10,147,55,-92,251,198,-99,-14,4
3479.79,28209.5,13,178,166,-118,343,245,-91,-13,2
23464.4,191433,11,145,132,-92,343,267,-88,-12,3
37310.3,551770,13,216,61,-97,245,239,-90,-13,4
42354.2,337350,8,124,118,-117,268,232,-90,-12,0
59792.4,489293,13,199,192,-102,352,285,-87,-12,3
26896.1,218252,7,97,95,-148,145,181,-100,-14,1
23799.7,191451,7,109,98,-130,230,240,-95,-13,0
12028,95180,11,185,172,-111,330,277,-88,-12,2
3621.25,28486.2,12,161,161,-94,331,235,-91,-13,3
3324.39,49965.8,13,188,42,-89,252,223,-95,-13,4
46428.9,376110,10,154,139,-110,223,230,-95,-13,0
7689.77,61357.5,5,89,87,-121,145,201,-99,-14,1
6997.4,57808.3,13,210,206,-125,342,237,-92,-13,2
3145.68,25003.7,12,187,182,-110,339,254,-90,-13,2
37568.7,294228,13,206,204,-95,334,277,-88,-12,3
3044.25,24676.6,11,163,162,-87,314,239,-94,-13,3
17645.6,142867,10,151,146,-108,324,225,-92,-13,2
13043.6,105475,9,143,129,-128,217,163,-104,-15,0
11150,167942,10,134,36,-95,240,213,-99,-14,4
8115.17,66643.6,10,150,141,-112,319,251,-90,-12,2
17595.2,267959,9,138,60,-98,229,257,-90,-13,4
17981.7,143376,12,179,167,-87,313,273,-88,-12,3
6804.99,54680.5,11,170,157,-124,261,234,-91,-13,0
6884.65,102886,11,157,8,-93,229,236,-91,-13,4
11311.9,90614.9,10,147,144,-112,155,195,-101,-14,1
17108.1,137810,10,167,160,-107,165,191,-100,-14,1
23035.3,184187,13,215,210,-87,333,216,-95,-13,3
19927.1,157550,11,173,156,-105,262,205,-95,-13,0
14006.1,111990,13,197,183,-135,331,258,-89,-12,2
17545.4,139583,7,120,112,-124,146,179,-103,-14,1
69058.1,556522,12,178,177,-116,330,220,-94,-13,2
32707.2,264854,6,86,81,-112,120,83,-119,-17,1
3277.23,26065.6,12,166,155,-92,338,251,-91,-13,3
16190.9,132293,8,121,112,-141,130,-1,-135,-19,1
20406.3,306584,12,186,86,-98,233,158,-105,-15,4
26483.5,205470,12,174,162,-92,327,263,-88,-13,3
13929.3,207744,10,137,37,-96,229,196,-100,-14,4
46757.5,371228,11,160,157,-109,321,270,-87,-12,2
4342.75,34278.5,15,210,193,-125,304,242,-91,-13,2
8432.43,67893,15,218,202,-132,314,235,-91,-13,2
14622.3,116971,11,162,150,-126,325,266,-87,-12,2
17072.8,135890,12,162,148,-105,313,256,-90,-12,2
15786.3,125568,13,191,174,-86,336,263,-88,-12,3
23488,185189,14,207,187,-109,332,244,-90,-12,2
2985.67,23633,10,141,129,-125,242,204,-99,-14,0
7124.8,106310,9,139,10,-99,289,289,-87,-12,4
3608.77,54397.1,12,196,8,-93,223,225,-93,-13,4
7475.8,111687,9,135,38,-102,238,193,-98,-14,4
3558.39,53488.6,11,175,37,-104,235,215,-97,-13,4
11541.8,172784,12,175,68,-89,238,162,-106,-15,4
33436.2,264458,13,205,194,-128,334,232,-91,-13,2
21388.9,167192,12,183,176,-123,338,244,-93,-13,2
35272,284170,10,154,147,-129,321,206,-94,-13,2
22247,175649,9,118,113,-115,232,209,-97,-14,0
76435.2,604637,14,192,182,-116,243,216,-96,-14,0
15237.5,121800,8,117,115,-109,233,251,-92,-13,0
7567.78,60917,15,215,204,-91,312,265,-88,-12,3
8267.35,66581.9,14,201,200,-126,337,239,-90,-12,2
11298.6,89188.6,13,196,185,-99,322,275,-87,-12,3
7833.94,63467,13,199,194,-109,289,251,-89,-12,2
12970.2,103420,11,160,159,-86,331,250,-90,-12,3
19148,289171,8,119,26,-94,224,215,-96,-14,4
13849.7,109886,10,138,136,-111,182,185,-101,-14,1
9682.94,77852.3,12,194,184,-124,223,197,-100,-14,0
23646.5,353014,10,164,49,-98,257,214,-96,-14,4
47469.2,384261,11,173,171,-85,325,209,-96,-13,3
62185.5,501977,12,170,170,-107,311,211,-96,-13,2
4830.26,38569,9,135,134,-109,128,136,-110,-15,1
43599.2,350614,11,172,155,-144,330,272,-90,-13,2
42226.6,630905,13,235,94,-101,226,196,-100,-14,4
1792.3,26994.1,11,164,61,-99,246,198,-100,-14,4
12654.5,100587,10,139,130,-125,243,194,-98,-14,0
42125.4,343893,10,136,122,-128,209,120,-112,-16,0
39008.4,319016,9,135,129,-104,163,190,-103,-15,1
25637.3,384269,13,186,32,-98,258,249,-89,-12,4
18444.9,147571,11,160,150,-122,149,197,-99,-14,1
6828.19,102447,11,161,52,-97,260,255,-90,-13,4
8772.72,71183.6,10,143,136,-128,338,238,-91,-12,2
13122.8,104027,12,156,146,-128,162,198,-98,-14,1
1194.76,18075.7,8,114,31,-95,261,238,-91,-13,4
30277.7,239569,10,155,153,-107,361,211,-94,-13,2
38418.7,313655,10,128,122,-125,345,251,-90,-12,2
43001.3,347735,8,114,109,-120,147,123,-112,-15,1
26322.1,212682,9,154,146,-118,245,214,-94,-13,0
29298.1,231880,9,125,122,-121,160,220,-96,-13,1
21657.3,171579,14,197,186,-89,327,243,-90,-12,3
37750.6,305667,10,152,151,-89,343,266,-88,-12,3
46986.6,378383,9,127,115,-112,239,175,-103,-14,0
7679.76,61124.8,14,189,172,-105,324,240,-92,-13,3
2652.73,21261.1,9,127,126,-115,139,130,-112,-15,1
2815.83,42044.7,9,141,70,-96,216,164,-105,-15,4
15409.9,120964,14,198,195,-93,325,245,-90,-12,3
13627.1,109732,10,158,156,-125,170,216,-96,-13,1
13675.3,109532,11,176,159,-92,342,241,-88,-13,3
25143.3,379311,9,131,17,-94,247,230,-94,-13,4
4695.35,37293.8,16,214,204,-94,322,262,-89,-13,3
38633.7,311455,11,175,164,-117,250,179,-102,-14,0
16850.6,138972,12,206,192,-88,315,241,-89,-12,3
40593.5,321229,10,153,140,-124,161,177,-103,-14,1
36467,544243,11,167,14,-99,235,209,-96,-13,4
35804.4,292932,16,215,208,-115,308,219,-94,-13,2
7864.65,60747.4,13,190,174,-88,340,252,-88,-12,3
18658.1,152077,11,165,156,-114,170,189,-101,-14,1
16926.9,137503,12,198,188,-94,299,248,-93,-13,3
59268.8,480617,15,237,230,-116,318,211,-96,-13,2
29879.8,241841,11,163,147,-130,247,212,-97,-14,0
32629.3,258661,11,152,139,-124,215,216,-97,-13,0
20766.9,306620,13,212,76,-93,244,195,-101,-14,4
21026.4,313948,11,150,59,-89,240,208,-97,-14,4
27776.1,220781,9,139,126,-107,238,234,-93,-13,0
16139.7,127225,7,112,109,-115,152,255,-94,-13,1
8905.51,133364,10,143,45,-95,243,227,-95,-13,4
3021.01,23529.4,10,143,133,-140,251,234,-93,-13,0
14993,117532,12,180,180,-112,321,265,-89,-12,2
61161.9,495597,12,169,168,-91,345,270,-85,-12,3
4476.95,35568.8,15,212,207,-112,315,252,-89,-12,2
1667.99,25109.1,11,174,19,-92,235,212,-96,-13,4
1914.72,28779.2,11,167,2,-101,237,179,-103,-14,4
33186.1,267031,10,141,132,-115,216,224,-95,-13,0
5111.15,76741.6,7,92,43,-96,238,225,-95,-13,4
34378.2,515818,12,171,11,-99,252,236,-93,-13,4
